listing_id,neighborhood,room_type,stay_nights
62923,Manhattan,Entire home,9.1
70654,Manhattan,Private room,2.02
50615,Manhattan,Private room,6.28
17920,Brooklyn,Entire home,2.2
40090,Bronx,Entire home,3.15
56469,Queens,Private room,2.55
73513,Bronx,Entire home,1.87
74236,Bronx,Entire home,1
69191,Staten Island,Entire home,5.31
85316,Brooklyn,Private room,2.04
3096,Queens,Entire home,8.22
34754,Brooklyn,Entire home,1.86
2492,Manhattan,Private room,1
85406,Staten Island,Private room,1.66
57067,Manhattan,Private room,5.07
22410,Queens,Private room,2.33
40514,Brooklyn,Entire home,5.42
74536,Bronx,Entire home,1.39
76385,Bronx,Private room,6.82
35165,Brooklyn,Private room,4.12
46537,Brooklyn,Entire home,1
62179,Queens,Entire home,5.12
12305,Queens,Private room,1.38
80110,Brooklyn,Entire home,3.38
32939,Bronx,Shared room,2.14
46962,Brooklyn,Entire home,1.54
6764,Staten Island,Entire home,3.21
48418,Brooklyn,Shared room,1
14344,Queens,Entire home,6.18
95406,Manhattan,Private room,6.93
15876,Bronx,Entire home,3.81
24137,Bronx,Entire home,3.32
86127,Staten Island,Entire home,6.08
69860,Brooklyn,Entire home,8.01
71876,Manhattan,Entire home,1.75
46017,Queens,Private room,5.88
28249,Bronx,Private room,4.92
71646,Staten Island,Private room,4.31
54367,Manhattan,Entire home,3.35
90237,Staten Island,Entire home,1
50918,Bronx,Private room,1.81
34229,Manhattan,Private room,4.78
7177,Manhattan,Entire home,7.51
91344,Manhattan,Entire home,3.69
97894,Brooklyn,Entire home,1
78082,Bronx,Entire home,4.93
61223,Queens,Shared room,1
78467,Bronx,Entire home,4.73
61567,Brooklyn,Private room,3.87
74734,Manhattan,Private room,4.67
21742,Brooklyn,Private room,1
97782,Staten Island,Shared room,1.78
9655,Staten Island,Private room,2.21
58552,Brooklyn,Private room,1.08
38590,Staten Island,Shared room,1.16
65756,Brooklyn,Entire home,8.01
7967,Manhattan,Shared room,3.11
23598,Bronx,Entire home,7.07
31857,Bronx,Entire home,4.21
19984,Staten Island,Shared room,3.12
83751,Staten Island,Private room,6.63
37256,Staten Island,Entire home,6.8
62401,Queens,Entire home,5.53
26383,Brooklyn,Private room,5.76
41252,Manhattan,Entire home,3.37
49459,Bronx,Private room,3.54
97289,Staten Island,Private room,4.01
77908,Brooklyn,Private room,3.24
25247,Brooklyn,Entire home,1.38
50475,Queens,Entire home,6.57
10711,Staten Island,Shared room,2.35
93724,Manhattan,Entire home,5.78
97751,Queens,Entire home,5.71
73077,Queens,Entire home,3.08
87917,Queens,Entire home,7.06
85329,Manhattan,Entire home,1.86
26912,Bronx,Private room,3.65
82918,Staten Island,Private room,1
40214,Manhattan,Private room,2.71
37445,Queens,Private room,2.98
28086,Manhattan,Private room,3.59
52417,Brooklyn,Private room,1.42
14928,Manhattan,Entire home,5.53
45625,Brooklyn,Private room,1
95573,Bronx,Entire home,3.1
71465,Brooklyn,Entire home,4.62
1201,Brooklyn,Entire home,4.47
65144,Brooklyn,Private room,3.98
64895,Manhattan,Shared room,1
49232,Manhattan,Shared room,5.01
37267,Manhattan,Entire home,3.5
39060,Brooklyn,Entire home,6.38
91398,Bronx,Entire home,1
71787,Queens,Private room,3.96
21994,Staten Island,Entire home,5.36
48913,Queens,Entire home,6.25
58933,Queens,Private room,4.76
68225,Staten Island,Entire home,8.4
79812,Bronx,Entire home,2.63
13422,Manhattan,Entire home,9.34
55875,Bronx,Entire home,4.7
17775,Manhattan,Private room,2.72
50694,Bronx,Private room,5.36
11864,Queens,Shared room,2.8
9658,Bronx,Private room,1
22864,Brooklyn,Private room,5.85
51508,Manhattan,Private room,7.0
78867,Brooklyn,Private room,1.44
67716,Bronx,Private room,2.09
49750,Bronx,Private room,2.52
23840,Brooklyn,Private room,3.21
68927,Bronx,Entire home,5.28
53514,Bronx,Entire home,4.86
55025,Staten Island,Entire home,2.76
94603,Bronx,Entire home,6.29
5152,Brooklyn,Shared room,1.76
90563,Manhattan,Private room,6.84
58912,Bronx,Entire home,5.55
77599,Brooklyn,Entire home,2.17
60835,Manhattan,Private room,1.69
42575,Manhattan,Shared room,1.81
33781,Queens,Shared room,3.16
8106,Queens,Private room,3.21
44830,Staten Island,Entire home,2.52
3681,Bronx,Entire home,4.8
20887,Queens,Entire home,1
83157,Manhattan,Private room,3.69
47285,Staten Island,Private room,6.92
16902,Queens,Entire home,3.45
95223,Manhattan,Private room,5.34
94152,Manhattan,Entire home,10.23
19097,Brooklyn,Entire home,4.04
32969,Brooklyn,Entire home,5.06
16756,Brooklyn,Private room,3.16
16482,Brooklyn,Private room,6.31
25442,Bronx,Entire home,2.51
25005,Queens,Entire home,5.5
67758,Brooklyn,Entire home,3.39
46872,Brooklyn,Shared room,4.88
39430,Staten Island,Shared room,1.96
84723,Staten Island,Private room,3.05
6674,Manhattan,Entire home,6.26
7588,Bronx,Private room,5.82
73657,Queens,Private room,3.02
50614,Manhattan,Entire home,5.8
49683,Brooklyn,Private room,6.61
72685,Staten Island,Private room,3.39
62724,Manhattan,Private room,4.54
61460,Bronx,Private room,3.16
41462,Brooklyn,Entire home,3.21
35071,Manhattan,Entire home,1.65
16936,Manhattan,Private room,1
51302,Queens,Private room,4.89
53848,Queens,Private room,1.32
50623,Queens,Private room,2.7
54311,Manhattan,Private room,1.37
48143,Bronx,Private room,2.78
52625,Staten Island,Entire home,2.94
30874,Queens,Entire home,8.07
11993,Queens,Private room,1
21358,Bronx,Entire home,4.89
74730,Manhattan,Entire home,4.08
38689,Brooklyn,Private room,2.39
77105,Bronx,Shared room,5.65
74308,Queens,Entire home,1.87
13343,Manhattan,Shared room,3.61
87147,Brooklyn,Private room,8.01
81026,Manhattan,Private room,5.62
68621,Brooklyn,Entire home,3.04
79646,Brooklyn,Private room,2.41
84536,Bronx,Private room,2.29
21116,Brooklyn,Private room,4.07
11670,Staten Island,Private room,6.69
99905,Queens,Entire home,5.11
17086,Queens,Entire home,2.26
8759,Bronx,Entire home,4.38
52935,Manhattan,Entire home,3.13
84351,Brooklyn,Entire home,3.37
59863,Staten Island,Entire home,2.71
96019,Staten Island,Shared room,1
72920,Staten Island,Entire home,4.57
6007,Brooklyn,Entire home,7.09
34408,Brooklyn,Private room,5.15
59782,Queens,Private room,4.84
56103,Staten Island,Private room,3.06
12210,Bronx,Shared room,1
20852,Brooklyn,Entire home,1
41406,Queens,Entire home,5.15
40410,Bronx,Shared room,1
28473,Bronx,Entire home,2.58
3494,Brooklyn,Private room,1
70501,Queens,Private room,6.4
24704,Brooklyn,Entire home,7.94
4562,Staten Island,Entire home,4.25
4723,Manhattan,Shared room,2.99
74949,Bronx,Entire home,1.32
20357,Queens,Entire home,5.01
7006,Manhattan,Entire home,8.93
75885,Staten Island,Private room,2.15
5485,Brooklyn,Private room,3.22
36931,Manhattan,Private room,3.55
45450,Bronx,Private room,4.77
96027,Bronx,Entire home,1
70839,Queens,Entire home,7.11
93702,Staten Island,Entire home,1
61240,Queens,Private room,5.42
69887,Bronx,Entire home,3.22
32808,Bronx,Private room,4.68
58410,Brooklyn,Private room,2.43
29344,Staten Island,Shared room,2.58
41162,Brooklyn,Private room,2.52
69588,Queens,Entire home,1
98976,Staten Island,Private room,4.67
6386,Brooklyn,Entire home,6.72
35164,Bronx,Entire home,1
75912,Manhattan,Shared room,1.06
4752,Bronx,Entire home,7.35
47681,Bronx,Entire home,9.9
88849,Staten Island,Entire home,1
87459,Brooklyn,Entire home,2.09
50367,Staten Island,Private room,1
29125,Manhattan,Entire home,6.36
43186,Queens,Entire home,1
44428,Staten Island,Entire home,7.55
4320,Bronx,Private room,3.01
32759,Bronx,Private room,1.51
48937,Bronx,Private room,4.3
32706,Bronx,Private room,4.66
37277,Brooklyn,Entire home,1
25505,Bronx,Shared room,3.04
79671,Manhattan,Entire home,5.44
68566,Brooklyn,Private room,2.91
86096,Brooklyn,Private room,2.88
5260,Manhattan,Private room,2.63
33476,Staten Island,Private room,2.4
50447,Queens,Shared room,1.79
53933,Bronx,Entire home,5.32
97400,Staten Island,Private room,1
55494,Brooklyn,Entire home,6.29
80268,Manhattan,Private room,5.49
24619,Brooklyn,Entire home,3.88
58622,Brooklyn,Entire home,7.29
48997,Manhattan,Entire home,6.88
56416,Bronx,Shared room,2.03
8883,Staten Island,Private room,3.77
35874,Bronx,Entire home,10.06
33603,Staten Island,Private room,5.1
64602,Staten Island,Entire home,2.78
33601,Brooklyn,Private room,4.53
99558,Brooklyn,Private room,2.96
49503,Brooklyn,Private room,3.05
6048,Bronx,Private room,1
58466,Staten Island,Private room,3.66
94712,Manhattan,Entire home,3.29
89515,Queens,Entire home,1
88020,Queens,Entire home,2.86
63124,Brooklyn,Private room,5.63
46900,Bronx,Entire home,2.96
78896,Staten Island,Private room,4.98
87441,Manhattan,Shared room,1
49839,Manhattan,Entire home,8.3
1936,Staten Island,Private room,2.72
38882,Brooklyn,Entire home,3.92
87502,Staten Island,Entire home,1.47
75143,Bronx,Private room,2.31
85930,Bronx,Shared room,1
51431,Queens,Entire home,7.88
18711,Staten Island,Entire home,6.88
11932,Queens,Private room,4.07
48821,Bronx,Private room,4.95
41516,Manhattan,Private room,1.34
89177,Staten Island,Private room,2.85
28525,Queens,Shared room,5.84
28547,Queens,Shared room,4.01
17389,Bronx,Private room,1
5888,Brooklyn,Entire home,5.89
78093,Queens,Private room,3.92
12421,Manhattan,Private room,1.23
49670,Manhattan,Private room,3.07
39419,Queens,Private room,3.4
11243,Queens,Private room,4.41
96994,Staten Island,Entire home,1
57307,Manhattan,Private room,3.38
84079,Manhattan,Entire home,8.3
18607,Staten Island,Entire home,5.83
25381,Bronx,Entire home,3.13
63678,Queens,Shared room,1
55447,Staten Island,Entire home,1
97559,Staten Island,Private room,1
75976,Brooklyn,Entire home,5.03
76120,Bronx,Shared room,3.31
99230,Manhattan,Entire home,1
59545,Staten Island,Private room,1.27
89614,Manhattan,Private room,4.13
22836,Bronx,Private room,1.88
95085,Bronx,Private room,2.69
99181,Staten Island,Entire home,4.29
82318,Manhattan,Private room,1
87339,Staten Island,Entire home,1.3
96405,Brooklyn,Private room,1.91
7374,Manhattan,Entire home,1
10078,Staten Island,Shared room,3.75
47571,Brooklyn,Private room,4.66
26628,Queens,Entire home,3.38
58461,Bronx,Private room,3.45
34365,Staten Island,Shared room,2.55
31681,Brooklyn,Entire home,5.23
51741,Manhattan,Private room,2.28
41725,Queens,Private room,5.6
36076,Queens,Entire home,1.9
7241,Staten Island,Private room,2.48
55263,Staten Island,Entire home,3.67
75756,Bronx,Private room,5.05
58011,Queens,Entire home,7.83
27214,Queens,Entire home,3.16
84656,Bronx,Entire home,1.92
46815,Brooklyn,Private room,6.17
41656,Staten Island,Entire home,3.85
23937,Manhattan,Private room,3.49
14626,Brooklyn,Entire home,6.81
33507,Bronx,Private room,2.9
74486,Brooklyn,Private room,1.35
10683,Bronx,Entire home,3.49
21284,Bronx,Entire home,3.31
10601,Bronx,Entire home,1.84
59581,Brooklyn,Entire home,4.42
73630,Bronx,Private room,2.4
5614,Queens,Private room,7.45
36120,Manhattan,Entire home,7.3
32184,Manhattan,Entire home,4.48
93005,Bronx,Entire home,7.25
43111,Queens,Shared room,1
4064,Brooklyn,Entire home,4.35
85707,Staten Island,Entire home,2.98
80333,Queens,Entire home,6.6
46861,Brooklyn,Entire home,9.31
83080,Staten Island,Entire home,4.44
9557,Manhattan,Entire home,4.64
72364,Brooklyn,Private room,1.54
24468,Queens,Entire home,6.3
91668,Brooklyn,Entire home,1.91
73676,Staten Island,Entire home,4.3
31454,Brooklyn,Shared room,1
7894,Bronx,Entire home,6.23
11258,Queens,Entire home,7.93
97797,Bronx,Private room,1
6707,Brooklyn,Shared room,1.83
9899,Manhattan,Private room,4.18
31818,Brooklyn,Private room,3.6
62709,Bronx,Private room,3.34
61180,Manhattan,Entire home,3.15
71027,Brooklyn,Shared room,7.22
14941,Manhattan,Private room,1
78574,Queens,Entire home,7.89
19357,Queens,Entire home,6.24
86393,Bronx,Shared room,1
5248,Brooklyn,Private room,5.98
26438,Queens,Private room,1.81
20880,Manhattan,Entire home,3.36
65517,Manhattan,Private room,8.04
16676,Queens,Entire home,6.01
38608,Staten Island,Entire home,3.82
90640,Manhattan,Entire home,4.25
96448,Staten Island,Entire home,5.17
42147,Bronx,Entire home,2.25
72708,Queens,Private room,3.26
57438,Manhattan,Entire home,5.78
15540,Manhattan,Private room,5.32
37266,Bronx,Private room,4.79
96573,Manhattan,Entire home,6.61
67009,Staten Island,Private room,3.81
63491,Queens,Private room,3.61
60515,Brooklyn,Entire home,5.5
29565,Brooklyn,Private room,5.58
4134,Queens,Private room,3.58
44711,Staten Island,Entire home,6.07
45013,Staten Island,Entire home,9.36
22797,Brooklyn,Entire home,2.41
46584,Staten Island,Private room,4.23
24942,Manhattan,Entire home,2.69
53629,Staten Island,Entire home,5.57
67384,Manhattan,Entire home,5.01
61967,Staten Island,Entire home,4.71
80458,Bronx,Private room,4.39
84998,Manhattan,Shared room,4.68
18920,Manhattan,Entire home,1
23486,Staten Island,Shared room,3.88
69882,Bronx,Shared room,1
27158,Bronx,Private room,5.41
7840,Brooklyn,Entire home,3.98
90638,Manhattan,Entire home,1.21
30916,Bronx,Shared room,1
18390,Brooklyn,Entire home,1.74
42365,Bronx,Private room,4.19
90490,Brooklyn,Private room,4.07
60449,Staten Island,Entire home,6.33
62524,Queens,Private room,1.24
22222,Manhattan,Private room,3.02
60737,Queens,Private room,4.1
52651,Brooklyn,Private room,7.63
91235,Manhattan,Entire home,2.33
95986,Queens,Private room,2.61
7550,Brooklyn,Entire home,1.07
94380,Staten Island,Shared room,2.55
11492,Brooklyn,Entire home,5.61
43818,Bronx,Private room,2.28
2109,Manhattan,Private room,3.17
73655,Manhattan,Private room,5.38
62430,Manhattan,Private room,1.54
16155,Staten Island,Entire home,5.81
56439,Staten Island,Entire home,3.7
57240,Bronx,Entire home,6.41
17254,Bronx,Private room,1.56
51600,Queens,Entire home,2.02
50099,Brooklyn,Entire home,1
51214,Bronx,Private room,3.71
43253,Queens,Private room,1
46941,Manhattan,Entire home,9.35
72568,Manhattan,Entire home,6.2
76058,Brooklyn,Private room,3.43
26350,Queens,Entire home,2.4
89615,Bronx,Entire home,7.04
5280,Manhattan,Private room,1.01
60362,Brooklyn,Private room,4.47
60598,Brooklyn,Entire home,1.06
39350,Brooklyn,Shared room,3.87
77583,Staten Island,Private room,6.48
17295,Brooklyn,Private room,3.67
48546,Staten Island,Private room,2.59
9284,Staten Island,Entire home,5.27
99217,Brooklyn,Entire home,6.73
56576,Staten Island,Entire home,2.12
60834,Manhattan,Entire home,9.93
34129,Staten Island,Private room,6.21
7903,Queens,Private room,6.7
2909,Bronx,Entire home,8.02
17217,Queens,Entire home,5.01
31276,Brooklyn,Shared room,1.84
89647,Staten Island,Private room,4.07
51013,Bronx,Private room,3.04
75370,Manhattan,Entire home,7.28
84153,Queens,Entire home,2.73
98787,Queens,Private room,5.2
4901,Manhattan,Private room,5.35
20187,Manhattan,Private room,5.52
96039,Queens,Entire home,3.15
44716,Bronx,Private room,1.59
22134,Bronx,Private room,2.1
47339,Staten Island,Entire home,3.21
32580,Staten Island,Private room,3.59
87627,Brooklyn,Entire home,8.15
28800,Queens,Entire home,6.92
10471,Staten Island,Entire home,3.13
5301,Staten Island,Shared room,1.66
19555,Staten Island,Shared room,2.43
28788,Bronx,Entire home,8.38
69482,Staten Island,Entire home,2.38
20060,Staten Island,Shared room,1.42
7353,Queens,Private room,4.67
70779,Queens,Entire home,4.98
53934,Brooklyn,Private room,2.43
73648,Bronx,Entire home,3.39
31353,Bronx,Private room,3.13
25435,Queens,Private room,3.83
16413,Queens,Shared room,5.77
52740,Staten Island,Entire home,1.65
14688,Queens,Private room,1.74
49935,Manhattan,Private room,3.79
32894,Staten Island,Entire home,4.68
64982,Queens,Private room,1.47
88896,Manhattan,Entire home,2.9
40000,Staten Island,Entire home,4.93
42065,Manhattan,Entire home,1
81673,Brooklyn,Private room,2.26
17046,Bronx,Private room,4.29
67466,Bronx,Entire home,1
7954,Queens,Shared room,2.58
55883,Staten Island,Entire home,4.47
33098,Manhattan,Entire home,3.8
4069,Staten Island,Entire home,6.58
84454,Bronx,Entire home,6.72
14661,Bronx,Private room,3.85
19710,Staten Island,Private room,2.17
56321,Manhattan,Entire home,3.7
8029,Queens,Private room,2.63
83077,Manhattan,Private room,2.76
2369,Queens,Entire home,1.14
15037,Staten Island,Entire home,6.22
7339,Manhattan,Private room,1.09
16229,Bronx,Entire home,6.12
23438,Brooklyn,Entire home,2.09
58836,Bronx,Private room,1
95758,Staten Island,Private room,3.39
27937,Manhattan,Shared room,1
64128,Staten Island,Shared room,3.88
27574,Queens,Shared room,2.01
62409,Bronx,Shared room,2.25
34256,Brooklyn,Shared room,3.04
12767,Queens,Entire home,8.55
20813,Staten Island,Private room,4.56
69091,Manhattan,Private room,3.16
95563,Staten Island,Entire home,6.11
23583,Queens,Private room,3.43
97717,Bronx,Entire home,5.94
56091,Bronx,Entire home,1
46386,Brooklyn,Private room,4.09
85439,Staten Island,Shared room,2.09
64565,Queens,Private room,4.4
13920,Staten Island,Entire home,5.77
33484,Manhattan,Private room,7.61
80422,Brooklyn,Entire home,2.88
8641,Manhattan,Entire home,1
33256,Bronx,Entire home,8.86
98910,Queens,Entire home,1.72
37947,Queens,Entire home,4.02
13396,Brooklyn,Private room,4.71
86270,Staten Island,Entire home,2.95
89131,Manhattan,Private room,5.57
34510,Queens,Private room,2.31
12610,Brooklyn,Entire home,7.94
22349,Manhattan,Entire home,6.06
91893,Manhattan,Entire home,3.32
71833,Staten Island,Entire home,6.71
14532,Manhattan,Private room,3.05
92724,Queens,Entire home,3.59
93316,Queens,Entire home,9.37
95530,Bronx,Private room,5.78
87403,Staten Island,Private room,5.75
58509,Manhattan,Private room,1.86
7427,Brooklyn,Private room,2.93
15597,Queens,Entire home,5.47
96562,Bronx,Private room,2.84
61427,Staten Island,Shared room,1.94
