listing_id,arrondissement,room_type,stay_nights
20933,7e,Entire home,9.03
63226,11e,Entire home,9.13
65329,8e,Private room,8.84
96717,10e,Entire home,9.3
22893,18e,Private room,5.52
55425,10e,Entire home,10.83
67514,17e,Shared room,1
1151,17e,Entire home,7.46
23710,20e,Private room,1
50206,11e,Entire home,10.6
38943,19e,Private room,1
58565,17e,Private room,2.8
62779,12e,Private room,13.43
3861,5e,Shared room,4.64
96186,12e,Entire home,4.37
23882,15e,Private room,5.16
88873,14e,Entire home,9.51
14648,14e,Entire home,1
15380,18e,Entire home,9.62
88053,14e,Entire home,8.61
93088,18e,Private room,2.51
58259,12e,Private room,4.54
90349,13e,Private room,5.15
94019,8e,Private room,11.77
3773,13e,Entire home,8.5
82552,19e,Entire home,6.51
56435,8e,Private room,7.25
87611,8e,Entire home,5.6
74167,19e,Entire home,11.45
56138,19e,Private room,7.9
3314,20e,Entire home,6.11
89637,4e,Private room,2.81
19408,1e,Private room,12.46
89028,12e,Entire home,10.78
10564,14e,Entire home,1.91
9894,15e,Entire home,2.17
79333,17e,Entire home,7.62
39830,3e,Entire home,1
37858,10e,Private room,5.51
53562,11e,Entire home,5.2
96077,10e,Entire home,9.76
58990,4e,Entire home,7.21
81112,4e,Entire home,6.51
74460,18e,Shared room,1.18
15869,16e,Entire home,13.91
57261,7e,Private room,6.98
53253,5e,Shared room,1
54431,6e,Entire home,3.8
92747,5e,Entire home,3.7
69074,15e,Entire home,4.38
92581,2e,Entire home,7.22
89403,1e,Entire home,4.28
43073,18e,Private room,1
57048,15e,Entire home,11.35
72512,20e,Entire home,4.07
77351,1e,Entire home,8.77
25370,8e,Private room,9.21
99212,5e,Entire home,1
55332,4e,Private room,7.11
14675,20e,Entire home,2.69
98078,18e,Entire home,7.29
57448,6e,Private room,4.59
77850,1e,Entire home,13.07
61783,19e,Entire home,1
35352,3e,Entire home,6.24
36223,17e,Entire home,1.54
17419,6e,Entire home,4.34
4721,10e,Entire home,6.79
58087,7e,Private room,3.49
50968,14e,Entire home,9.33
88016,1e,Entire home,5.09
38194,13e,Private room,6.43
88533,8e,Entire home,11.06
28782,17e,Entire home,4.47
15362,20e,Private room,4.62
30630,4e,Private room,6.74
48508,9e,Entire home,2.1
20937,15e,Entire home,10.28
5307,5e,Private room,1
59300,6e,Entire home,1
56963,6e,Entire home,8.78
68383,13e,Private room,9.74
81058,16e,Entire home,6.94
23141,6e,Private room,6.76
66668,1e,Entire home,5.99
69155,19e,Private room,7.22
93135,18e,Entire home,1.05
78248,19e,Private room,8.43
9798,1e,Entire home,9.93
63155,20e,Entire home,8.6
38015,6e,Entire home,1.68
84535,1e,Private room,3.91
20799,18e,Entire home,7.39
12599,14e,Entire home,6.19
16430,16e,Shared room,1.83
15738,8e,Entire home,9.44
14549,18e,Entire home,2.29
53277,20e,Private room,1.21
96052,15e,Private room,1.86
55411,9e,Entire home,10.46
43872,19e,Entire home,1
50283,18e,Shared room,2.66
39736,7e,Private room,4.28
83876,17e,Entire home,10.25
1260,12e,Entire home,1
11647,4e,Entire home,15.94
94743,13e,Private room,4.11
82946,2e,Entire home,8.18
58752,9e,Entire home,8.37
46264,15e,Entire home,4.29
52007,10e,Entire home,10.32
54503,8e,Entire home,11.1
69509,2e,Entire home,6.27
28097,14e,Private room,10.03
20202,9e,Private room,5.25
34211,14e,Shared room,2.04
17812,12e,Entire home,6.64
4727,14e,Shared room,3.36
83428,3e,Private room,6.52
90084,1e,Private room,1.75
36705,1e,Entire home,8.42
59864,8e,Entire home,1.06
11928,2e,Private room,5.45
24936,1e,Shared room,6.37
31308,7e,Entire home,2.56
49594,10e,Entire home,5.21
26752,3e,Shared room,4.69
48832,7e,Private room,6.42
25796,13e,Entire home,9.65
24917,7e,Entire home,5.71
11887,18e,Entire home,5.39
48995,20e,Entire home,1
96770,12e,Entire home,6.68
28698,3e,Entire home,11.14
98123,17e,Private room,3.38
3824,4e,Entire home,11.63
70388,1e,Entire home,13.72
48075,5e,Shared room,5.34
28720,13e,Entire home,4.22
71095,10e,Private room,9.24
34284,7e,Entire home,9.17
27810,20e,Entire home,10.79
9837,7e,Entire home,11.91
89396,1e,Private room,5.82
72113,20e,Private room,2.94
90938,10e,Entire home,1
23367,1e,Entire home,4.91
15052,20e,Entire home,11.33
38478,3e,Private room,6.74
35119,20e,Entire home,6.46
24348,13e,Entire home,7.49
37450,10e,Entire home,3.56
17517,16e,Entire home,4.77
93323,3e,Private room,8.34
43875,14e,Entire home,12.22
18839,16e,Entire home,5.5
33335,16e,Private room,1.43
4791,15e,Entire home,4.72
44071,20e,Entire home,1.79
11822,9e,Entire home,4.61
66824,8e,Private room,8.88
86451,14e,Entire home,4.62
4131,10e,Private room,8.39
71809,14e,Entire home,5.99
13179,16e,Private room,3.04
82404,14e,Entire home,4.85
77392,18e,Entire home,6.76
38068,10e,Entire home,9.74
68823,4e,Private room,5.12
30885,10e,Private room,3.78
87273,13e,Private room,9.64
88233,14e,Private room,3.08
54747,12e,Entire home,7.11
55093,14e,Private room,3.68
95334,11e,Entire home,10.43
55445,10e,Private room,3.57
98073,19e,Private room,6.9
11259,19e,Entire home,7.01
74325,1e,Private room,7.05
96175,6e,Entire home,7.13
48975,1e,Entire home,1
25938,6e,Private room,7.47
46226,12e,Entire home,2.29
42816,10e,Entire home,9.65
16858,16e,Private room,7.49
14251,2e,Entire home,1
36652,6e,Private room,3.94
91786,20e,Shared room,1.69
48185,20e,Private room,5.52
64964,16e,Private room,2.13
16725,5e,Private room,1.64
78902,20e,Entire home,7.2
46333,14e,Private room,2.01
51428,2e,Entire home,1
19119,8e,Private room,11.52
29574,14e,Entire home,7.07
50853,10e,Entire home,2.73
67045,1e,Entire home,3.19
84089,6e,Entire home,11.58
90049,10e,Entire home,4.81
31915,4e,Private room,2.27
39655,6e,Entire home,10.79
98855,9e,Entire home,5.86
60581,19e,Entire home,2.37
44969,13e,Shared room,3.38
51333,11e,Entire home,11.83
54363,16e,Entire home,2.69
24926,8e,Shared room,6.53
57151,19e,Entire home,6.16
30417,20e,Entire home,9.03
66075,18e,Private room,1.42
19137,9e,Entire home,3.17
61356,20e,Entire home,1
59497,18e,Entire home,3.56
14759,19e,Private room,3.29
98212,20e,Entire home,2.92
41856,5e,Private room,2.14
77310,7e,Entire home,4.69
44926,8e,Entire home,8.71
15876,19e,Shared room,4.56
96286,19e,Entire home,7.71
83671,7e,Entire home,5.63
71598,14e,Entire home,8.51
86323,1e,Shared room,3.77
77046,14e,Entire home,5.1
48813,16e,Private room,7.04
94382,4e,Entire home,3.57
36919,7e,Entire home,11.39
66714,8e,Entire home,1.21
5549,4e,Private room,7.36
34940,13e,Entire home,6.39
74748,19e,Private room,8.68
62600,6e,Entire home,12.14
95888,12e,Private room,6.88
45969,18e,Entire home,3.72
6836,19e,Entire home,5.17
52008,16e,Entire home,5.02
25381,15e,Private room,2.0
38606,14e,Entire home,8.67
67055,15e,Entire home,2.02
96773,19e,Private room,4.07
56521,15e,Private room,4.03
88827,15e,Entire home,5.51
47089,3e,Entire home,10.41
10478,12e,Entire home,15.64
86032,1e,Private room,1
70364,4e,Entire home,1
21056,17e,Private room,8.29
73743,19e,Private room,6.83
57324,13e,Private room,4.78
25090,2e,Entire home,9.97
69584,13e,Private room,3.44
73709,6e,Private room,8.03
97056,15e,Private room,2.69
11474,13e,Entire home,6.5
18324,16e,Entire home,8.01
46816,8e,Private room,10.63
27196,13e,Shared room,1.88
70134,13e,Private room,10.83
73337,18e,Entire home,3.82
2367,7e,Entire home,2.97
7186,19e,Entire home,9.67
8637,17e,Private room,6.45
57606,4e,Private room,2.55
53188,17e,Entire home,5.87
7436,13e,Entire home,7.49
80529,10e,Entire home,4.52
99017,20e,Entire home,5.48
56340,20e,Entire home,1
64342,7e,Private room,4.6
64133,13e,Private room,1.47
5436,10e,Entire home,5.5
15560,6e,Private room,1.43
44125,3e,Entire home,9.27
74631,20e,Entire home,4.39
83406,1e,Entire home,4.75
63998,11e,Private room,8.21
79435,18e,Entire home,2.04
96925,13e,Entire home,3.83
23545,12e,Entire home,6.78
13680,5e,Private room,1
31185,16e,Private room,1
36824,13e,Entire home,13.52
56934,20e,Entire home,11.02
52300,1e,Private room,6.37
46310,14e,Entire home,5.3
9452,12e,Entire home,4.9
60292,1e,Entire home,9.21
15603,7e,Entire home,9.78
17643,10e,Shared room,1
10494,14e,Entire home,4.7
41053,8e,Entire home,8.26
6673,13e,Entire home,6.84
4636,11e,Entire home,8.22
52849,12e,Entire home,8.24
12189,18e,Entire home,14.67
27873,14e,Private room,3.8
7426,4e,Private room,4.04
23226,2e,Entire home,8.55
71994,6e,Entire home,10.49
68932,8e,Entire home,9.7
99375,15e,Entire home,7.89
8447,1e,Entire home,11.84
6662,13e,Entire home,13.95
63798,3e,Shared room,6.66
35310,2e,Entire home,1.49
32859,4e,Private room,5.81
79392,4e,Entire home,2.92
2659,4e,Entire home,6.66
7487,18e,Private room,4.84
91217,4e,Entire home,7.09
18915,10e,Entire home,8.82
64092,19e,Private room,1
52881,4e,Entire home,8.07
82548,2e,Private room,5.8
93049,19e,Entire home,11.22
17213,18e,Private room,6.57
34024,6e,Private room,4.03
25177,14e,Entire home,9.3
16862,1e,Private room,8.33
44455,1e,Private room,6.11
61774,9e,Private room,7.49
67501,2e,Entire home,7.32
25431,16e,Private room,2.34
83066,17e,Entire home,8.02
41591,3e,Private room,6.9
45224,8e,Entire home,11.02
1182,1e,Entire home,4.31
83556,20e,Entire home,5.44
89486,9e,Private room,8.3
46027,4e,Private room,1.09
92159,3e,Entire home,3.72
62348,2e,Entire home,14.21
20418,15e,Private room,6.69
81231,1e,Private room,8.54
69217,17e,Entire home,1
49153,14e,Entire home,1
76192,20e,Entire home,4.44
6418,13e,Private room,6.12
35912,19e,Private room,10.03
64676,16e,Private room,6.1
98967,15e,Entire home,5.86
84272,3e,Entire home,7.8
54849,9e,Entire home,5.77
39928,17e,Entire home,7.65
76070,9e,Private room,1.74
52726,15e,Private room,2.74
78916,14e,Entire home,9.77
59578,14e,Private room,3.09
69063,16e,Entire home,1.09
22729,5e,Private room,7.42
84315,9e,Entire home,4.54
1868,11e,Entire home,7.2
75032,11e,Shared room,1.55
54187,6e,Entire home,1
49453,8e,Entire home,4.52
46064,6e,Entire home,9.93
7730,4e,Entire home,1
53907,2e,Entire home,9.51
92479,13e,Entire home,6.38
28765,7e,Shared room,1
29501,14e,Entire home,9.99
69770,19e,Private room,2.33
46253,8e,Entire home,1.71
24046,6e,Entire home,5.58
38679,11e,Private room,6.0
14686,15e,Private room,1
43019,12e,Entire home,6.39
12741,20e,Entire home,2.37
64703,19e,Shared room,5.05
56722,8e,Entire home,6.23
14163,20e,Private room,1.05
76822,13e,Entire home,5.91
71049,16e,Private room,5.46
41853,17e,Entire home,12.08
31720,13e,Shared room,4.22
15835,18e,Entire home,7.9
83185,1e,Private room,1.34
76754,11e,Private room,4.76
28358,4e,Private room,9.36
99156,15e,Private room,2.18
50851,5e,Entire home,7.05
4629,9e,Entire home,5.17
9408,12e,Shared room,4.64
18793,16e,Entire home,4.96
95091,14e,Entire home,1
13952,20e,Entire home,6.46
18729,11e,Shared room,4.06
88564,6e,Entire home,8.04
37140,19e,Shared room,2.67
22343,12e,Private room,2.92
59522,18e,Private room,8.89
58541,7e,Shared room,3.19
86604,16e,Entire home,8.1
80667,12e,Entire home,5.06
69583,16e,Entire home,4.88
57445,14e,Entire home,7.4
62125,13e,Entire home,9.81
28524,16e,Entire home,6.97
45667,1e,Entire home,8.31
6591,18e,Entire home,2.97
45277,14e,Entire home,5.84
17179,9e,Entire home,11.74
11540,9e,Private room,4.62
78194,15e,Entire home,11.2
21718,4e,Shared room,3.99
31389,2e,Private room,1
99751,8e,Shared room,2.4
54898,7e,Entire home,1
83197,20e,Private room,1
45878,7e,Entire home,8.33
4474,15e,Entire home,6.41
1103,3e,Entire home,9.58
67981,5e,Private room,4.48
28971,10e,Entire home,3.12
55717,8e,Entire home,8.85
66076,19e,Entire home,11.37
22450,12e,Private room,2.46
72843,18e,Entire home,10.91
37073,13e,Entire home,9.8
43632,2e,Entire home,12.29
98837,7e,Private room,2.91
5923,20e,Entire home,5.2
18816,10e,Entire home,6.69
81703,18e,Entire home,2.85
1255,5e,Entire home,9.8
81695,9e,Entire home,12.22
96739,17e,Entire home,9.72
8407,7e,Private room,4.58
86400,20e,Entire home,6.07
81261,2e,Private room,8.49
36835,3e,Entire home,8.4
17255,18e,Private room,2.52
13465,3e,Shared room,4.26
13395,9e,Private room,6.32
61561,19e,Entire home,14.2
49261,11e,Private room,4.13
39516,1e,Entire home,2.15
41118,7e,Entire home,7.0
35382,10e,Private room,3.96
20471,14e,Entire home,1.74
97015,12e,Entire home,2.47
82915,19e,Shared room,4.48
55887,4e,Entire home,2.76
93353,17e,Entire home,4.39
41403,19e,Entire home,8.56
63494,7e,Entire home,3.01
57280,10e,Entire home,11.31
26120,5e,Entire home,3.1
88016,17e,Private room,5.77
99012,1e,Entire home,8.61
24225,3e,Entire home,6.51
47105,14e,Private room,6.77
40382,9e,Shared room,3.27
36897,9e,Entire home,14.43
42086,15e,Entire home,9.63
41200,17e,Entire home,6.03
16817,18e,Entire home,8.59
38383,3e,Private room,1
32135,10e,Private room,9.78
73730,19e,Private room,7.99
75026,14e,Entire home,1
45512,2e,Private room,1.86
94836,1e,Entire home,10.61
24497,4e,Entire home,10.36
91917,5e,Entire home,2.24
62386,15e,Private room,5.41
24052,18e,Private room,2.13
29087,18e,Entire home,7.04
50794,11e,Private room,2.16
89662,9e,Entire home,7.93
26830,9e,Private room,3.45
51446,16e,Private room,1.26
44903,6e,Entire home,1.49
34393,7e,Entire home,10.49
61743,5e,Entire home,10.04
62775,10e,Entire home,11.48
53113,6e,Private room,5.56
65420,5e,Entire home,1
16115,13e,Entire home,11.54
63694,10e,Entire home,11.79
76280,1e,Entire home,6.67
45785,15e,Entire home,8.78
92636,8e,Entire home,5.58
57966,15e,Private room,8.17
58267,9e,Entire home,2.12
15864,8e,Private room,4.33
38078,18e,Entire home,1.32
76018,15e,Entire home,1.09
6323,5e,Entire home,10.88
74093,8e,Entire home,5.87
44213,4e,Entire home,5.18
45475,18e,Entire home,9.28
2049,4e,Shared room,5.59
85896,18e,Private room,6.1
63548,5e,Private room,4.89
55903,5e,Private room,1.91
6986,9e,Private room,3.64
45879,13e,Private room,2.72
70056,19e,Entire home,6.57
56104,9e,Entire home,7.71
99774,2e,Private room,3.88
93097,9e,Private room,8.35
93690,15e,Private room,3.2
72455,16e,Private room,6.67
2110,1e,Shared room,4.52
44187,20e,Private room,7.22
37477,8e,Private room,12.35
80950,7e,Entire home,9.64
21007,5e,Entire home,7.92
29732,17e,Entire home,10.44
8635,2e,Entire home,10.15
52479,9e,Private room,1
68343,4e,Private room,3.52
74826,2e,Shared room,1.75
65269,19e,Entire home,7.66
99396,9e,Shared room,1
76095,7e,Entire home,3.64
23740,14e,Private room,3.74
17858,9e,Shared room,1.52
55072,14e,Entire home,4.7
59345,8e,Private room,11.43
31270,17e,Entire home,8.91
47070,5e,Entire home,6.11
76178,9e,Shared room,5.51
3363,14e,Entire home,9.41
40212,10e,Private room,5.25
38666,4e,Private room,8.39
80264,19e,Private room,7.61
5189,19e,Entire home,1
90820,12e,Entire home,8.23
29956,4e,Private room,6.16
14520,18e,Entire home,8.87
73532,7e,Entire home,4.66
62494,6e,Entire home,3.8
90807,16e,Entire home,7.26
26309,12e,Entire home,6.75
59709,10e,Entire home,1
3672,20e,Entire home,7.8
97139,19e,Private room,1
99975,16e,Entire home,3.55
1375,18e,Entire home,6.34
37088,2e,Entire home,4.0
39811,16e,Entire home,3.85
93416,19e,Shared room,3.08
6336,12e,Entire home,6.2
61561,7e,Entire home,8.86
63299,11e,Entire home,4.71
13485,4e,Entire home,4.33
30893,1e,Entire home,2.12
21126,12e,Private room,7.62
41147,16e,Entire home,5.88
47260,17e,Private room,5.55
4724,7e,Private room,1
98993,17e,Entire home,7.06
65583,7e,Entire home,4.17
18547,7e,Entire home,6.34
78366,3e,Private room,5.77
66709,15e,Private room,5.79
55428,5e,Entire home,2.47
70801,3e,Entire home,4.79
38757,12e,Entire home,4.34
78218,3e,Private room,7.45
15792,4e,Private room,10.59
13203,7e,Entire home,7.51
61801,4e,Entire home,6.03
11281,17e,Private room,9.66
91962,15e,Private room,7.2
93039,1e,Entire home,5.61
89078,5e,Entire home,4.41
10856,10e,Entire home,4.78
92704,1e,Private room,6.52
25925,20e,Private room,7.03
35691,6e,Private room,5.34
46574,11e,Entire home,13.05
39088,9e,Private room,5.49
75573,11e,Entire home,12.03
89643,4e,Entire home,5.15
74253,2e,Private room,8.28
95370,20e,Private room,10.99
94563,8e,Private room,7.4
10970,12e,Entire home,1
70341,7e,Private room,1
43037,3e,Entire home,7.71
5701,14e,Private room,4.94
7452,8e,Private room,9.56
58518,16e,Entire home,11.86
32984,12e,Private room,1
49213,2e,Private room,1
22742,2e,Entire home,6.67
35262,5e,Entire home,9.39
12129,19e,Private room,7.44
64730,6e,Entire home,1.17
5791,15e,Private room,4.09
37760,7e,Entire home,11.38
80550,18e,Entire home,5.3
10870,15e,Entire home,5.72
25787,6e,Entire home,8.69
73675,2e,Entire home,3.83
36261,15e,Private room,7.15
21970,13e,Entire home,7.03
47972,18e,Private room,8.21
63593,18e,Entire home,9.01
93834,8e,Entire home,4.52
10884,5e,Entire home,6.99
76730,15e,Entire home,7.61
75739,13e,Entire home,5.61
13750,10e,Private room,5.63
24522,13e,Entire home,6.92
72393,10e,Private room,4.31
70376,19e,Entire home,8.05
82136,18e,Private room,4.83
87434,14e,Entire home,8.19
59357,8e,Entire home,2.42
70159,9e,Private room,7.1
7383,10e,Private room,12.36
92463,12e,Shared room,2.65
76160,9e,Entire home,8.45
39000,16e,Entire home,4.18
97732,9e,Entire home,7.49
77165,18e,Entire home,5.81
59440,13e,Private room,6.41
40413,4e,Private room,3.45
27570,18e,Private room,4.93
55240,4e,Entire home,8.13
56100,2e,Entire home,9.17
41692,14e,Private room,3.81
85397,12e,Entire home,6.33
53363,3e,Private room,9.37
18489,16e,Entire home,1
6325,8e,Entire home,11.11
49002,2e,Entire home,7.61
6780,9e,Private room,6.76
22395,10e,Private room,1.49
23887,4e,Private room,8.49
32949,2e,Entire home,9.54
80887,13e,Private room,6.92
51254,1e,Entire home,6.41
64589,2e,Entire home,6.36
80560,18e,Entire home,6.5
41304,3e,Private room,2.55
68377,6e,Entire home,1.53
1230,8e,Entire home,1.28
27690,12e,Entire home,11.73
87940,4e,Entire home,5.45
80444,15e,Entire home,6.38
40893,15e,Private room,1
70376,19e,Entire home,3.58
82347,18e,Entire home,3.49
90190,18e,Private room,5.94
46401,9e,Shared room,1.45
33680,8e,Private room,5.25
35960,1e,Entire home,2.11
47539,1e,Entire home,9.28
88680,6e,Entire home,11.07
66203,11e,Private room,6.76
40721,13e,Entire home,1
23835,12e,Entire home,7.6
63148,9e,Shared room,1
92558,9e,Entire home,3.12
54140,4e,Entire home,13.07
58302,9e,Private room,3.91
78998,12e,Entire home,1
4630,11e,Private room,2.52
32889,16e,Private room,6.4
78920,10e,Private room,7.69
68658,11e,Private room,4.37
